date,code,fwd_ret,amt_log_20,pred,is_holdout,base_score,score,target_weight,rank
2020-08-31,002007.SZ,0.09759569,1.7479638248636156,0.4645105829061034,False,0.4645105829061034,0.4645105829061034,0.03333333333333333,14
2020-08-31,300620.SZ,-0.0580855,-1.5712877570263517,0.46074120601748064,False,0.46074120601748064,0.46074120601748064,0.03333333333333333,15
2020-08-31,600563.SH,0.080694795,-0.6142943567221881,0.4535734352345573,False,0.4535734352345573,0.4535734352345573,0.03333333333333333,16
2020-08-31,002821.SZ,-0.014634967,0.5900713467145176,0.4465498515557109,False,0.4465498515557109,0.4465498515557109,0.03333333333333333,17
2020-08-31,600998.SH,-0.0018797517,-1.6462794966272476,0.4342138010018923,False,0.4342138010018923,0.4342138010018923,0.03333333333333333,18
2020-08-31,600763.SH,-0.012931585,0.3607947075936355,0.42027596043245374,False,0.42027596043245374,0.42027596043245374,0.03333333333333333,19
2020-08-31,002371.SZ,-0.13026291,1.453453319157193,0.41373168574293695,False,0.41373168574293695,0.41373168574293695,0.03333333333333333,20
2020-08-31,002409.SZ,-0.024072766,0.8896016037816618,0.40367307899342847,False,0.40367307899342847,0.40367307899342847,0.03333333333333333,21
2020-08-31,300373.SZ,0.378016,-0.028019656786614985,0.39126785218763,False,0.39126785218763,0.39126785218763,0.03333333333333333,22
2020-08-31,603699.SH,-0.048054934,-2.227066972460964,0.38933660095118006,False,0.38933660095118006,0.38933660095118006,0.03333333333333333,23
2020-08-31,688027.SH,-0.0746941,-0.16782681040470057,0.38806044715472887,False,0.38806044715472887,0.38806044715472887,0.03333333333333333,24
2020-08-31,600132.SH,0.1207366,-0.28572818248355697,0.3804041426062166,False,0.3804041426062166,0.3804041426062166,0.03333333333333333,25
2020-08-31,600486.SH,-0.051674426,-0.16461488609865005,0.374559426294179,False,0.374559426294179,0.374559426294179,0.03333333333333333,26
2020-08-31,603179.SH,0.02151823,-0.9688078488730032,0.3582144479546671,False,0.3582144479546671,0.3582144479546671,0.03333333333333333,27
2020-08-31,002472.SZ,-0.04178673,-1.1020206842536147,0.352855767389634,False,0.352855767389634,0.352855767389634,0.03333333333333333,28
2020-08-31,688111.SH,0.049527764,0.44546193361193703,0.35185675602762817,False,0.35185675602762817,0.35185675602762817,0.03333333333333333,29
2020-08-31,000661.SZ,-0.20596361,1.7101864575053187,0.3445149799046559,False,0.3445149799046559,0.3445149799046559,0.03333333333333333,30
2020-09-30,605358.SH,0.7725735,,1.2405563615374409,False,1.2405563615374409,1.2405563615374409,0.03333333333333333,1
2020-09-30,688313.SH,-0.15865219,-0.7225577203254074,0.719827031592207,False,0.719827031592207,0.719827031592207,0.03333333333333333,2
2020-09-30,600132.SH,0.029738426,0.22907591415572334,0.5878929416380791,False,0.5878929416380791,0.5878929416380791,0.03333333333333333,3
