date,code,amt_log_20,pred,is_holdout,base_score,blend_raw,score,fwd_ret,label_start,label_end,target_weight,rank
2024-03-28,02015.HK,2.2851282652517235,2.0407366171554977,False,1.1492246675631836,0.6581660393011094,2.0407366171554977,-0.1301536,2024-04-02,2024-05-02,0.06666666666666667,5
2024-03-28,00120.HK,-1.2014925825671752,1.9376664394119685,False,2.3341565215274835,0.13738018895547682,1.9376664394119685,-0.036144555,2024-04-02,2024-05-02,0.06666666666666667,6
2024-03-28,00659.HK,-1.190331703159639,1.897424950939417,False,1.2192182883458185,0.9236672851109825,1.897424950939417,0.02428341,2024-04-02,2024-05-02,0.06666666666666667,7
2024-03-28,01907.HK,-1.283204676578026,1.8553647439169034,False,2.009007495790329,0.8285962626280362,1.8553647439169034,0.025734186,2024-04-02,2024-05-02,0.06666666666666667,8
2024-03-28,03618.HK,-0.6612161278229641,1.791919070532189,False,1.5288691422213216,0.9818038341256468,1.791919070532189,-0.009007692,2024-04-02,2024-05-02,0.06666666666666667,9
2024-03-28,03988.HK,1.9344236013575498,1.7524812865229609,False,1.3647455981866774,0.9817627980046397,1.7524812865229609,0.05775726,2024-04-02,2024-05-02,0.06666666666666667,10
2024-03-28,00005.HK,1.9579934535457288,1.6391323259383914,False,2.4702107116876135,0.9859870361327392,1.6391323259383914,0.118739724,2024-04-02,2024-05-02,0.06666666666666667,11
2024-03-28,00551.HK,-0.43949389245901893,1.6387384042041848,False,2.5169026621416943,0.9481891901653516,1.6387384042041848,0.23963296,2024-04-02,2024-05-02,0.06666666666666667,12
2024-03-28,06818.HK,-0.37998629106855536,1.614054872952226,False,1.4956904798522466,0.8687179722529245,1.614054872952226,0.034757018,2024-04-02,2024-05-02,0.06666666666666667,13
2024-03-28,00867.HK,-0.07888271234364028,1.6084327886407555,False,2.4400569747619065,0.5235680384609347,1.6084327886407555,-0.022524595,2024-04-02,2024-05-02,0.06666666666666667,14
